	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679856_19A.CEL	GSM679855_15A.CEL	GSM679854_11A.CEL
219031_s_at	8.99158059161609	8.66649756525121	8.9630456227992	8.88280122498062	6.99089372127412	7.02459452777708	6.86382636089297
219032_x_at	7.84904579715985	7.70588636099792	8.0407689873091	7.69590262403065	7.51349521212659	7.64279553018607	7.89481056579243
219033_at	3.25426146497455	3.53620025954682	3.31073762993435	3.23239551237684	3.55559351095349	3.28468294394267	3.62621557329716
219034_at	7.35675034103502	7.3890109297983	7.39316299780563	7.25383029078596	7.85199959033022	8.03012755310535	7.52066571081786
219035_s_at	9.27623685319025	9.41045939643146	9.37892921605452	9.26870265478958	9.08890438583443	9.03608563961239	9.05037819236168
219036_at	7.03084409030513	7.55642559128953	7.16210423205446	6.62825633833675	7.6828828460539	7.79437606241397	7.42378929557292
219037_at	9.15567199940739	8.94249398692084	9.17648031196507	9.07448614442582	7.85093808367324	7.92876983403181	8.00877338311503
219038_at	7.32759792061622	7.38056234856914	7.38168170410474	6.86452613884304	7.69108521816872	7.94400519334235	7.10037760479409
219039_at	7.60649434008016	7.73302498984875	7.50390469479452	7.6364753887304	7.77135954758297	7.91141972864598	7.9505666776933
219040_at	5.31371881244624	5.24268110713271	5.08271745525822	5.08271745525822	5.0536860524346	4.93115089190703	5.08271745525822
219041_s_at	9.21791002846062	8.95907262214966	9.29559944662347	8.95711923376792	9.02171153065849	9.05314716724312	8.90356480932829
219042_at	4.94313701750773	5.06454469790551	5.15075989335143	5.22014454946447	5.55618182127378	5.39042448760829	5.53706919160742
219043_s_at	8.84109360554879	8.66079738382681	8.78386925561313	8.79739728362007	7.58911020879524	7.71607203676943	8.12632710535134
219044_at	4.55783979158055	4.55783979158055	4.63148754728254	4.55783979158055	4.55783979158055	4.44817675180005	4.68431684360407
219045_at	5.71050266221221	5.67388945690353	5.7456531790741	5.49036532869952	5.73536606482122	5.92129710986513	5.70273481919274
